Name,RT [min],CCS,m/z meas.,M meas.,Original annotation,Molecular Formula,Annotations,AQ,Name for process,Lipidlynx bulk,Lipidlynx molecula species,Main Ion,ID confidence,Annotation Source,mSigma,MS/MS score,ppm,Structure,AQ Details,2,3,4,5,6,7,9,10,11,12,13,15,19,20,21,23,24,25,27,28,29,30,31,32,33,34,37,38,39,43,44,45,47,51,53,55,56,57,58,59,60,62,63,65,66,68,71,72,76,77,79,80,82,84,93,94
_663.40329_2.03_[M-H]-_,2.03,257.3,663.40329,664.41056,,,,NA,_663.403_2.03_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.08565716,0.03753516,0.03737155,0.03016573,0.63988055,3.74009872,1.36185662,2.09713911,1.20273445,0.67361824,0.03553211,0.97012191,2.24101379,2.31736828,2.32197636,0.04803607,0.03186606,0.03366571,1.78686025,1.39877104,0.52827301,0.39598459,0.26870915,0.51066278,1.02834733,0.64806292,0.35357364,1.16936071,0.72529559,0.04363065,0.22142904,1.19473827,0.47503521,1.30848488,0.90898209,0.03476525,0.43208192,2.12356259,0.59799169,0.03443658,0.03585407,1.4116247,0.1902554,2.92984249,0.82169496,0.50533073,2.73698482,1.1609952,0.03446854,2.02997068,1.93631601,3.2584399,1.32089817,0.61783838,0.42386214,1.41089289
_655.36079_2.03_[M-H]-_,2.03,251.3,655.36079,656.36806,,,,NA,_655.361_2.03_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.72194427,0.35698227,0.99706885,0.21227573,0.77524338,1.80725888,0.80425625,1.22984313,0.89484518,0.72995554,0.27360917,0.73130449,1.30263531,1.87996496,1.46461286,0.03447957,0.1143649,0.65747016,1.67642941,0.73039371,0.41568586,0.56917457,0.48062236,0.57469974,0.98299932,1.03042565,0.26796287,0.63023565,0.58305008,0.30627055,0.23037879,1.21019241,0.51959207,1.23440904,0.80041767,1.22760365,0.41616016,1.68202304,1.26762415,0.25249896,0.43152315,1.81698169,0.44130662,2.01492677,1.18114111,0.72987283,2.20410987,1.68583676,0.57726598,3.01223028,3.18463466,2.61499447,1.0244567,0.53591804,0.45696318,1.03398935
_856.53288_2.06_[M-H-H2O]-_,2.06,296.5,856.53288,875.54837,,,,NA,_856.533_2.06_[M-H-H2O]-_,,,[M-H-H2O]-,,,,NA,NA,,,1.32995373,0.95839481,0.98496301,1.37773031,0.07063567,0.82565524,1.18022697,0.28905006,1.07415825,0.86790745,1.00010286,1.99119778,0.85950836,0.51473108,0.93813455,0.08550368,0.85940713,0.0599246,1.54870963,1.01839207,0.78934797,0.98050347,0.06939534,0.94092156,1.08201829,1.57467067,1.21819557,1.11745705,0.90789927,1.21326304,1.16757429,1.06293248,0.91005491,0.06599338,0.86600614,1.39223197,1.48228168,0.07572345,0.79725899,0.8898677,0.06381986,1.3703515,0.06773051,1.084173,0.76580816,1.16052068,0.06342593,1.02377418,0.06135362,0.06560539,2.36286675,0.69775034,0.80702755,1.31935815,1.24047239,1.3988854
_776.47125_2.04_[M-H]-_,2.04,281,776.47125,777.47853,,,,NA,_776.471_2.04_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.66046981,1.45381289,1.31705533,0.70666976,0.88271216,0.69572271,1.03865988,0.52146175,0.88225952,1.07104248,1.42213295,0.945353,0.96375044,1.33714345,0.80930657,0.1381417,0.09164013,0.09681555,0.54942266,1.36351541,1.11493927,1.4811983,1.08240119,0.89511458,1.00235554,0.448305,0.93106914,1.03896061,0.98313237,0.89283586,1.0845131,0.67291529,1.01619092,1.14269536,1.55549596,1.03388822,1.24695788,0.89051067,0.73677059,1.62689494,0.10310883,1.67779393,1.24944601,0.73382465,0.85745722,1.37340852,0.10247238,0.75601167,0.61580021,1.2638848,1.97393652,1.21598224,0.09336308,1.1928992,1.20474356,1.74983828
_818.51586_2.07_[M-H]-_,2.07,290.9,818.51586,819.52313,,,,NA,_818.516_2.07_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.15518239,0.09487783,0.87092943,0.92634262,0.51495744,0.08781682,1.19061262,0.83844371,0.93632779,1.14808808,1.05828842,1.60240615,1.09869281,0.90139217,0.09369441,0.12142103,0.85862543,0.085097,1.28478948,1.49900258,1.02366599,1.23913371,0.77202955,1.09040008,0.09615855,1.49321907,1.22214725,1.14125462,0.58756807,0.99139907,0.98666268,0.9143751,0.08639046,0.94442438,1.0153954,1.5249636,1.18817735,0.59681948,0.73353903,0.89304409,0.09062853,1.51116957,0.09618191,0.08324273,0.67746567,1.86592987,0.09006912,0.57046521,0.0871263,0.50354433,2.11279192,0.46213074,0.72847371,1.10656588,0.08781697,1.35954182
_794.49623_2.07_[M-H]-_,2.07,282.4,794.49623,795.5035,,,,NA,_794.496_2.07_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.77169899,0.98646824,0.84180701,1.5972529,0.85793175,0.80359216,1.00803292,0.89913648,0.86016045,0.87999762,1.63300816,1.05555386,0.97446819,0.84618477,1.37104785,0.13426765,1.43930056,0.09410046,0.84016109,1.02062979,0.93122488,1.07677077,1.24517822,0.87998087,1.32778184,0.89369298,0.96398575,1.08119955,1.03841805,1.21830263,1.77998419,1.16440834,2.25256942,0.52233347,1.13696389,1.09397506,1.2304774,0.9215792,0.94176435,1.01073204,0.10021724,1.05880341,1.03511131,0.95835697,0.80375072,1.01356142,1.00581527,0.98072507,1.06525782,0.51510538,1.37835508,0.55297353,0.63344029,1.46580272,0.87052167,1.05674483
_872.52508_2.05_[M-H]-_,2.05,298.2,872.52508,873.53236,,,,NA,_872.525_2.05_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.18210181,0.79350511,0.90022005,1.10212558,0.0735253,0.06436968,1.18491085,0.76116395,1.14270496,0.81669423,1.30403471,1.54176401,0.31269825,0.07105942,1.20679101,0.08900155,1.29166706,0.06237605,1.36396105,0.79701916,0.97048267,0.95570166,1.14772658,1.11986533,1.18241919,1.21897333,1.16758611,1.06821531,0.06217274,1.12482274,1.68396764,1.20067258,0.90875944,1.19945567,0.05316017,1.93676955,1.25271224,1.06364786,0.07030182,1.19201746,0.06643067,0.95175987,0.4860434,0.99188193,0.0696853,1.21950927,0.06602062,0.98829565,0.06386353,0.06828923,2.25086124,1.2370978,0.96091644,0.06149929,0.97135013,1.12973869
_819.52055_2.07_[M-H]-_,2.07,291,819.52055,820.52782,,,,NA,_819.521_2.07_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.9976663,0.90746305,0.99324778,0.07476803,0.49178906,0.62017955,1.46887191,0.82902969,0.92664155,0.10745253,0.85475822,1.66225338,0.08366185,0.0950591,0.8833558,0.11906102,0.07898243,0.083443,1.23540948,1.43965264,0.99388873,1.17312369,0.09663069,0.09622751,1.35497649,1.29618998,1.12570314,1.1097467,0.08317102,0.80971058,0.86248956,1.2239004,0.83459693,0.09189357,0.91915355,1.41543312,1.11932464,0.10544236,0.51304034,0.91324046,0.08886702,1.43333879,0.09431247,0.82868265,0.09322088,1.66622806,0.08831848,0.59333613,0.08543286,0.09135331,2.1098311,0.0906297,0.0804674,1.07436847,0.08611011,1.30708772
_926.57003_2.06_[M-H]-_,2.06,308.5,926.57003,927.5773,,,,NA,_926.57_2.06_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.98919198,0.86928887,0.8296829,1.09801268,1.09067756,1.28144685,1.06198564,1.0469262,0.98409118,1.07005055,0.86643606,1.10480342,0.65479885,1.13369734,1.04476272,0.11952029,1.18210958,0.08376488,0.55368911,0.8299852,0.99203368,1.08233903,1.10608954,1.1305109,1.15620068,1.08510045,0.78601157,1.10327365,1.13400789,0.99848065,1.30874754,1.16776544,1.30512214,1.0758369,1.10421949,0.08650068,0.72408706,0.95548059,0.47204202,1.12266473,0.08920983,1.14080972,0.09467627,1.21272176,0.99334469,0.64866278,0.98973913,0.74798771,1.1706123,0.88097647,1.6891716,0.0909793,0.95502453,1.12811755,0.90353051,1.0233262
_949.53043_2.07_[M-H]-_,2.07,306.7,949.53043,950.53771,,,,NA,_949.53_2.07_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.98149538,0.67952858,0.82280288,0.05791442,0.07618678,0.83138733,0.79240825,1.2458287,0.41213897,0.08323144,1.01630422,0.94640188,0.69440623,0.54818202,0.07116397,0.09222324,1.02329867,0.06463395,0.96927505,0.68861486,1.03391037,1.02867258,0.83960038,1.10739667,0.7893547,1.12851444,0.75194799,0.62829864,0.83887375,0.72554964,0.90044342,1.21685696,1.03205528,0.417515,0.05508447,0.97015618,0.88550855,0.73305278,0.86025618,0.06611392,0.06883533,0.07120494,0.36526653,0.8913712,0.07220778,1.2691056,1.01045658,0.93242384,0.06617527,0.50091331,0.08495436,0.07020068,0.8525477,0.89301265,0.06669986,0.89117558
_933.53393_2.08_[M-H]-_,2.08,304.9,933.53393,934.5412,,,,NA,_933.534_2.08_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.9025327,1.1673427,0.1418306,0.7911293,0.1506037,0.9886758,0.9622531,0.8742804,1.0121484,1.366485,1.2313771,0.9283202,1.0820234,0.8581766,0.8175242,0.1823041,1.0531909,0.1277664,0.9123684,1.0829898,1.1633751,0.1366636,0.1479592,0.1473418,1.0814434,0.9525814,0.83197,1.0264129,1.2495186,0.8755298,0.1140354,0.134472,1.1025269,0.8401031,0.9868858,0.8423266,0.1550447,0.1614515,0.8938869,0.130692,0.1360716,1.0349281,0.1444096,0.9785713,0.1427381,0.9589643,0.1352317,0.1294928,0.933917,0.9764882,0.1679352,0.1387706,0.7526295,1.2225994,0.914162,0.8551918
_505.33471_2.05_[M-H]-_,2.05,244.2,505.33471,506.34199,,,,NA,_505.335_2.05_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.8058807,0.5139413,1.0009362,1.3851907,1.3226302,1.1175931,1.2587563,1.1587519,1.1394348,0.6712741,1.0292098,0.8341355,1.7480758,1.6564584,1.0406614,2.0048326,0.8592842,1.068425,0.932713,1.7735505,0.7590058,1.3057684,1.1091054,0.9383445,1.7261314,1.5137523,0.7836235,1.0116157,0.7317988,1.0587804,1.3190339,1.0931939,0.9564849,1.4225339,1.0664346,0.7213265,1.7234244,1.4419342,1.2232038,1.2442106,0.8430563,1.5457985,0.8369954,0.6764757,1.3641507,0.9918263,0.9401788,1.4446208,0.4829077,1.2248562,0.229967,0.8235531,0.7574744,1.1497978,0.9020125,1.5970417
_891.54299_2.05_[M-H]-_,2.05,300.7,891.54299,892.55027,,,,NA,_891.543_2.05_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.12285183,0.67963301,1.01255789,0.87521522,0.79797565,0.91929558,1.18526146,1.03336728,0.91549393,0.80183565,0.10069037,1.14303841,0.0956516,0.10868221,0.9468312,0.13612389,0.84839211,0.09540139,0.90643772,0.87226223,0.84158294,1.116387,0.65693506,0.11001807,1.13817919,0.94727593,0.82537661,1.01637209,0.09509043,0.69871364,0.08514866,1.07714501,1.46347356,1.13419012,0.76824288,1.04966799,0.78557651,1.05920005,0.75340262,0.09758586,0.10160274,0.69840193,0.67983167,0.86606046,0.10658056,0.88378752,0.87393057,0.91042861,0.4883821,0.81620664,1.19804239,0.72653263,0.09199934,0.94009834,0.79152701,0.86217591
_873.51477_2.04_[M-H]-_,2.04,296.5,873.51477,874.52205,,,,NA,_873.515_2.04_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.2165174,1.0599123,1.1047777,1.2469433,0.6974804,1.7173293,1.0360339,0.9951668,1.1798789,1.111268,1.7771328,1.3822387,1.4541765,1.183601,1.0398856,0.1469668,1.0184968,0.1030006,1.0194225,0.9848395,1.226953,1.1020561,1.1211427,1.1167463,1.4670578,1.1727886,1.1470726,1.1842757,1.130314,1.4952281,1.2018926,1.1740594,1.2334844,1.1862792,1.0369749,0.7690791,1.2161343,0.9081427,0.7670385,0.9591786,0.1096959,1.2726433,0.9962452,0.8447499,0.575351,0.950725,1.0921246,0.8221154,0.6767758,0.9450919,1.6256937,1.0567112,1.0315222,1.6892009,0.9230773,1.4531132
_862.57888_2.06_[M-H]-_,2.06,299.3,862.57888,863.58615,,,,NA,_862.579_2.06_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.7205417,0.8714087,1.0523889,1.5470269,1.1264585,1.2307111,0.9315658,0.9214986,1.056175,1.2349117,0.9397735,1.2783475,1.0438546,1.1176444,1.3036379,0.202084,0.7651707,0.141629,0.753109,0.9343402,1.1696231,1.1812833,1.209615,0.8166417,1.4093086,1.263754,1.0238785,1.0249407,1.2383195,1.1329514,1.1700735,1.227642,1.3855023,0.9217011,0.9794676,1.1071958,1.1674183,1.1053416,0.9827195,1.265289,0.1508353,1.0347878,1.0116987,1.0348357,0.9179587,0.952803,1.4212965,0.8517917,0.7883634,1.1474833,1.1264282,0.9022122,1.0294943,1.3372323,1.0929047,0.8614
_768.48181_2.07_[M-H]-_,2.07,276.2,768.48181,769.48909,,,,NA,_768.482_2.07_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.87390987,0.93923913,0.09467213,1.5951675,0.10052816,0.66230481,1.1327572,0.66698313,1.46944891,0.54911783,1.23285278,0.8565073,0.89125716,0.84369457,1.0467011,0.1216882,1.19916759,0.08528425,1.033761,0.78275419,0.07734195,0.95812298,0.96789328,1.06405333,1.19597939,1.3196759,1.47158693,1.02181316,0.08500626,1.50851637,1.42564058,1.10089734,1.36221029,1.28306907,0.07268375,1.55407193,1.55948362,0.76978743,0.91454961,0.08723705,0.09082795,0.98105365,0.09639355,0.95105577,0.58281054,0.07642511,0.09026731,0.08643659,0.08731801,0.0933691,2.82243205,0.5842666,0.64859879,0.98890729,0.93674324,1.41693517
_736.51975_2.11_[M-H]-_,2.11,271.2,736.51975,737.52702,,,,NA,_736.52_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.305592371,0.30125261,0.285496829,1.003861989,0.483514341,1.378939622,0.271291894,0.307448051,0.606235689,0.22094443,0.912090247,0.212303167,1.119565192,0.523049489,0.272746618,0.006876863,3.135912666,0.004819597,0.501201157,0.339194083,0.270346866,0.425159856,2.380793871,1.329242587,0.853518688,2.180827206,0.44332625,0.526007079,0.29552095,0.787929793,3.973334967,1.012044929,4.907682547,0.377955581,0.394550693,1.196305946,2.435011149,0.318485486,5.419864008,0.235266814,0.005132884,0.308511149,1.603352641,0.700507055,1.320534392,0.493058061,1.695329633,0.750360117,1.585631042,0.329609329,0.031674201,0.187577367,1.22469548,5.395884892,0.336186014,0.729852281
_655.42063_2.11_[M-H]-_,2.11,250.5,655.42063,656.42791,,,,NA,_655.421_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,2.0984936,0.04592567,0.38714052,2.13073884,1.04160883,0.79779902,0.48949037,2.25784919,0.04069235,0.51581903,0.60315146,1.84080454,1.13864709,2.15178866,2.95191178,0.05877392,1.26255372,1.32865036,1.69848282,0.9257872,0.31432506,0.22029833,1.12735472,1.4302903,2.47119266,0.52037189,0.39198758,0.35906642,0.47507396,0.93010877,1.49724167,2.07820444,1.33871707,1.22979257,0.35205792,2.37860165,1.84726263,0.63687358,1.78146521,0.44966138,0.04386879,0.5019468,0.80951462,1.90520987,0.84383081,0.42143017,0.54027191,0.88161304,0.88268108,0.25444579,0.35660561,1.29110503,1.56431593,0.91280721,0.27944759,0.27633662
_739.45449_2.11_[M-H]-_,2.11,274.6,739.45449,740.46177,,,,NA,_739.454_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.8393229,1.45814605,0.97895789,1.19013483,0.60792,1.03697392,1.34737655,1.21684784,1.68913032,1.0645569,1.42545867,0.5550612,1.64601923,1.76491176,1.36821876,0.07425621,1.39290685,0.0520419,1.37704719,1.54772682,1.14282571,1.17572276,1.73048908,1.34606731,1.15659469,1.06263758,1.18474155,1.30890068,0.88343533,1.82945662,2.15168239,0.98325888,1.33213396,0.8127538,0.7362124,0.90184216,1.1497247,0.73296415,1.20413337,1.05937527,0.05542476,1.94031979,1.28014047,0.94118879,1.10694188,0.7720777,0.90727247,1.486696,0.79544888,0.86884883,0.34201731,1.07472223,1.08132928,1.15022693,1.05484554,1.12232548
_804.50673_2.12_[M-H]-_,2.12,284,804.50673,805.51401,,,,NA,_804.507_2.12_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.66258917,0.35777687,0.05805297,0.58772141,0.54542011,1.6963404,0.36854225,0.27181987,0.05166291,0.4685091,0.86346996,0.55410384,1.01287436,0.57794478,0.3291123,0.07461923,2.32978908,0.05229631,0.62875675,0.49567327,0.5043881,0.27969023,2.88476453,1.60644566,0.52933421,3.00350221,0.61463552,0.58152881,0.46237504,0.7662853,2.75672018,0.31636898,2.82078225,0.56802613,0.49454318,1.13265911,2.3048135,0.35747435,5.78254048,0.05349378,0.05569571,0.057613,1.47851501,0.33221039,1.4183863,0.67016366,1.62250476,0.41455592,2.01691559,0.49067135,0.06873786,0.48223868,1.38645748,4.59272675,0.4630104,0.88514524
_872.49278_2.09_[M-H]-_,2.09,293.7,872.49278,873.50006,,,,NA,_872.493_2.09_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.05859575,0.07566014,0.46256335,1.13624108,0.07998998,1.43253683,0.05894796,0.06546581,0.06703852,0.0873863,0.85875047,0.09861153,0.90808122,0.54921701,0.07471643,0.09682696,1.99882472,0.06786044,0.79817388,0.53599558,0.06154078,0.59595433,1.90929601,1.36816731,0.74252866,1.93472339,0.07486908,0.59017737,0.06763925,0.74872372,1.96246678,0.9940262,2.90412451,0.0747329,0.50171137,1.14584373,2.13808556,0.08575153,3.53290935,0.36285198,0.07227155,0.58207528,1.5411339,0.06638176,1.40682332,0.53534911,1.62560852,0.8211293,1.42483813,0.52721752,0.08919523,0.36852525,1.10804626,3.07452868,0.50765254,0.59469634
_479.31964_2.11_[M-H]-_,2.11,241.3,479.31964,480.32691,,,,NA,_479.32_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.9738464,0.5757983,0.7493641,1.2645032,0.7629563,1.2214294,0.8882788,0.963704,1.1516246,0.5827993,1.619562,0.840646,1.344206,1.2884434,1.0570889,2.8127581,1.1593435,1.2162268,0.9933664,1.5258977,0.8956103,1.099979,1.5131656,0.7139053,1.2877325,1.3318407,0.7106623,1.0686666,0.7662637,1.3515554,1.4007849,1.1624971,1.4997186,0.9591554,0.9846272,1.1319439,1.2747489,0.9491707,1.2256606,0.951305,0.7280921,1.0483918,1.2650284,0.9713615,1.5995238,0.7108211,0.8425202,0.9651657,0.595188,1.00712,0.8805189,0.6031323,1.0456541,1.7857298,0.8965285,1.5216632
_967.56963_2.11_[M-H]-_,2.11,321.4,967.56963,968.57691,,,,NA,_967.57_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.69916951,0.18403553,0.44499276,1.96679389,1.02639781,0.78753701,0.46413552,1.88242451,0.54036923,0.53220168,0.63378427,1.94900938,1.00176112,1.81266386,2.24796841,0.04710433,1.62029514,0.03301271,1.60440789,0.8226409,0.33996727,0.24598945,1.0925832,1.44172891,2.19500735,0.57982943,0.3520959,0.35661695,0.51817007,0.9148921,1.57502288,2.05391017,1.24704617,1.25352173,0.38537944,2.06939491,1.98152388,0.77412505,1.50434376,0.46928168,0.03515863,0.42734769,0.80591097,1.67492683,0.7584993,0.41249765,0.6034831,0.66471688,0.77485173,0.30333487,0.51877914,1.15967824,1.44657765,1.12515564,0.24937869,0.26719777
_713.49808_2.12_[M-H]-_,2.12,270,713.49808,714.50536,,,,NA,_713.498_2.12_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.59913903,0.52131521,1.12959444,1.76351238,0.95027398,0.52405348,1.28194374,2.28719337,1.17184426,1.37839775,0.75200943,1.80879551,1.12757642,1.54413609,3.11015912,0.06745717,0.83583349,0.04727684,1.56976811,1.37668993,0.95615797,0.36970715,0.5510121,1.29054721,1.64331401,1.21041888,0.97682164,0.79142169,0.82936717,0.35409586,0.72968441,1.87883836,0.04799545,1.60515438,1.02827557,2.3393864,1.91740997,0.5008101,1.01767697,1.08070735,0.05034997,1.4208199,0.31550097,1.58162079,0.52322217,0.82933971,0.31639116,0.30002965,0.24202126,0.36773107,1.36006557,0.97374314,1.42848512,0.04661232,0.37016616,0.36651474
_771.49863_2.1_[M-H]-_,2.1,278.1,771.49863,772.50591,,,,NA,_771.499_2.1_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.78264554,1.08803127,1.04425874,1.08022622,0.10957819,0.75507051,1.11233538,1.24672141,1.30892213,1.02332736,1.9189008,1.23450989,0.09320576,1.19972489,1.11797632,0.13264315,0.08799252,0.09296194,0.72891499,0.81735,1.31031005,1.56601878,1.31883421,0.74419626,1.72469425,1.06302761,0.9674647,1.00513097,0.92161331,1.19141224,0.69121056,1.15458926,1.64812551,0.8153908,0.07922708,0.09599811,0.11280941,1.23352383,1.21528174,0.09509055,0.09900472,1.13938578,0.10507136,0.87433708,1.77221118,1.42250343,1.6641782,0.09421803,1.02124792,1.54731653,1.67186227,1.0399668,0.08964689,0.80029282,0.74217688,0.53122775
_825.47_2.11_[M-H]-_,2.11,289.2,825.47,826.47728,,,,NA,_825.47_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.7664865,0.9548952,0.7321139,0.7873319,0.941124,1.1356908,0.757469,0.838863,1.5971031,0.8212356,0.7583294,0.1725508,0.1190539,0.7214716,1.4967197,0.1694282,1.3357172,0.1187424,0.8264376,0.8522042,0.9192273,1.2232729,0.9878074,1.4039018,1.1091828,0.9258768,0.9393375,0.9620538,1.1261239,0.769449,1.7287892,1.0145297,3.8621759,0.1307679,1.1201941,0.6400961,1.7896292,0.1500483,1.2443116,0.1214614,0.126461,0.9601428,0.7271426,0.9364617,1.0723222,0.730165,0.8110918,2.0996717,1.3216127,0.9077566,0.8096572,0.7012798,0.971839,1.4367917,0.8812797,1.3591915
_509.3325_2.1_[M-H]-_,2.1,224.1,509.3325,510.33978,,,,NA,_509.333_2.1_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.92676075,1.00528055,0.79742071,1.1051881,0.89362151,1.33957189,0.85354706,1.12569849,0.36963971,1.13611322,1.73395024,1.17461933,1.42517355,1.302305,1.05000356,2.58531798,1.5171297,1.48861024,0.95022977,1.15996754,0.97497525,1.11422117,1.39550066,1.06947226,0.26251841,1.17356056,0.87515706,1.00250797,1.02736347,1.41913399,1.38837135,0.61539512,1.77727865,1.20681257,0.95275375,1.09444617,1.1918503,1.01217217,1.2748467,0.90139009,0.83979401,0.97338085,1.33586908,1.04405989,1.41475456,1.22804043,1.16201022,1.34090123,0.81452893,0.72777207,0.06107185,0.84238636,1.03621697,1.77658713,1.26547214,1.43357786
_836.5643_2.1_[M-H]-_,2.1,297.3,836.5643,837.57158,,,,NA,_836.564_2.1_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.095658,0.12351573,0.12297735,1.06459325,0.13058422,1.43202053,0.75555439,0.10687342,1.04515493,0.14265878,1.59851172,0.8049202,0.11107321,0.85599892,0.94748259,0.15807072,1.20806076,0.11078266,0.77984377,0.10528688,0.96837112,0.11849717,1.1273224,0.12775594,0.95942127,1.28687229,0.82579045,1.04798174,0.94526991,1.48667451,1.52307777,1.18416672,1.58631713,0.122002,0.09441484,1.60037707,1.00192556,1.10031036,1.40299158,0.11331932,0.11798383,0.95400982,1.35697537,0.1083687,1.61464904,0.6049143,1.67949788,0.75113673,1.08239316,0.63391735,0.14561186,0.62210051,1.3259272,1.63010884,0.75840363,0.86458927
_620.45393_2.13_[M-H]-_,2.13,264.2,620.45393,621.4612,,,,NA,_620.454_2.13_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.70300973,1.09800917,0.10635723,1.37575608,1.03724626,1.38379521,1.51577398,0.09242971,1.70097117,0.6663544,0.1011223,0.1392274,0.09606191,0.99768283,0.10549045,9.33488106,1.97993645,5.0057197,1.08824212,1.12683701,0.08688804,1.17080304,0.11095294,0.11049001,1.70896654,0.08873034,0.10570597,1.01418008,1.26714701,0.12417024,0.08551392,1.1252594,1.70906749,0.82282221,1.11957877,1.2187325,0.1162663,0.73155283,1.61758397,0.60358584,6.43185722,0.82552938,1.48095305,1.3416597,1.02506058,1.03109993,0.10140873,1.04658446,0.77904634,0.92021729,0.12593274,0.52031254,0.70035429,0.09446391,0.8026654,0.10950129
_808.5117_2.11_[M-H]-_,2.11,289,808.5117,809.51898,,,,NA,_808.512_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.04743124,0.33034386,1.0882909,0.81108336,0.98982191,1.05949895,1.05633339,1.57120363,0.86245107,0.59157043,0.61882465,0.96160639,0.05350166,0.46459004,0.68071582,0.07613939,0.74458459,0.05336171,0.95127209,0.90171825,0.77600354,1.08671847,2.22999458,0.81942255,1.16748524,0.04941834,0.55373725,1.04943449,1.09252223,0.34578295,0.97314186,1.0144256,0.76524457,0.05876584,0.86367046,0.8209787,0.83601529,1.01924589,0.06014208,0.7832667,0.05683036,0.49385435,0.83768679,1.09645774,1.06603294,0.43696585,1.45889079,0.93069757,0.51943259,1.17661868,0.07013821,0.87185463,0.97414578,0.66912632,0.71559506,1.49814078
_928.58684_2.11_[M-H]-_,2.11,309.7,928.58684,929.59411,,,,NA,_928.587_2.11_[M-H]-_,,,[M-H]-,,,,NA,NA,,,1.0315301,1.0048069,1.1057907,1.3748352,0.9925529,1.168006,1.174415,0.8809318,1.0655873,1.1640363,1.1925459,1.4032063,0.9890276,1.1079583,0.9961854,0.2098392,1.1682485,0.1470642,0.8814107,0.8050223,0.9819515,1.0660561,1.0088754,0.9966268,1.2755497,0.8626117,0.8253695,0.7794028,1.0491845,1.3721553,1.313852,0.9687013,1.5007043,0.1619579,0.8563521,0.1518674,1.3671226,1.022149,0.9732504,1.0202038,0.1566238,0.9382979,1.1035297,1.220432,0.1642973,1.0625445,0.9641348,0.9631831,1.0246351,0.8377543,0.1933001,0.1597304,1.0274655,1.2704559,1.1295537,0.8595969
_762.53429_2.12_[M-H]-_,2.12,274.4,762.53429,763.54157,,,,NA,_762.534_2.12_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.55777226,0.71255845,0.50968795,1.2359834,0.92562344,1.33436827,0.51559468,0.62715516,1.06849797,0.34834245,1.17502899,0.26756779,1.70852434,1.00255034,0.4775857,0.05254513,1.64877682,0.03682585,0.92101777,0.5564433,0.39225392,0.85150561,2.14808524,1.12145916,1.13726872,1.73655497,0.91327659,1.14324888,0.69008715,1.12052085,2.0385623,1.30411606,2.44619201,0.67681508,0.87581874,1.21622685,1.62789661,0.54309186,2.69566369,0.41459571,0.03921963,0.64327051,1.57055393,1.36369769,0.72343295,0.9935512,1.1579531,0.85033183,1.06077947,0.7807735,0.04840361,0.32973421,1.31614392,2.54619617,0.62105724,1.10477673
_740.45394_2.14_[M-H]-_,2.14,272.3,740.45394,741.46122,,,,NA,_740.454_2.14_[M-H]-_,,,[M-H]-,,,,NA,NA,,,0.9690115,0.86543494,1.12417259,0.96972528,0.62611397,1.08249118,1.24721688,1.16233642,1.54421468,0.58486703,0.88732606,0.64432499,1.38411557,1.04665926,0.40742749,0.10559918,1.34173498,0.07400838,0.92083709,1.11716044,0.64671614,1.18099093,1.5762067,1.69706457,1.02601999,1.53032726,2.02650964,1.25357375,0.88408154,1.0792501,2.4962749,0.8417627,1.37576445,0.85845489,0.76197235,1.08559416,1.27063679,0.67222342,0.84725437,1.14515193,0.07881912,1.07653325,1.28799877,0.86896006,0.85797652,0.64980361,0.91425209,1.40571715,0.81158557,1.09744697,2.33334049,1.22036054,0.99903893,0.43545872,1.32100619,1.22013726
