Name,RT [min],CCS,m/z meas.,Ions,Original annotation,Molecular Formula,Name for process,Lipidlynx name bulk,Lipidlynx name molecular species,ID confidence,20w1-1,20w1-2,20w1-3,20w2-1,20w2-2,20w2-3,13w-1,13w-2,13w-3,CBO1,CBO2,CBO3,FBO1,FBO2,FBO3,QC01,QC02,QC03,QC04,QC05,QC06,QC07,QC08
_801.4046_1.3_,13,2736,8014046,[M+HCOO]-,,,_801.405_1.3__,,,,1.131029376,1.190925309,1.114043211,1.288830783,1.315173067,1.271551348,1.24100796,1.275648267,1.337236341,NA,NA,NA,NA,NA,NA,1.025239731,1.000828187,0.960606011,1.017532663,1.012646326,0.976258907,1.027057573,0.993765178
_801.40327_1.05_,105,2756,80140327,[M+HCOO]-,,,_801.403_1.05__,,,,1.672600035,1.76947773,1.643037507,1.564702804,1.769600338,1.553618851,1.704771627,1.549784408,1.789052471,NA,NA,NA,NA,NA,NA,1.015842499,0.993798491,0.96915388,1.036994734,0.964936972,1.001957941,1.02768406,0.994339817
_801.4027_1.51_,151,2747,8014027,[M+HCOO]-,,,_801.403_1.51__,,,,2.262458486,2.385379634,2.287451297,2.439410738,2.20543181,2.322766383,2.048680115,2.04975222,2.240509883,NA,NA,NA,NA,NA,NA,0.916074979,1.080693083,0.959130456,1.00983852,1.028181589,0.92026309,1.008029385,1.040575533
_800.54899_3.19_,319,2858,80054899,[M+HCOO]-,,,_800.549_3.19__,,,,NA,0.667484024,0.668769723,0.613014154,0.561938697,0.73540404,0.653882249,0.762687354,0.594856987,2.960180678,6.03543537,3.162462188,4.145011121,0.718127917,2.121639971,0.8889863,1.044992489,1.040052461,0.954514224,1.055077943,0.994698235,0.953921181,1.041129108
_799.42349_1.78_,178,277,79942349,[M+HCOO]-,,,_799.423_1.78__,,,,1.679794799,1.416251685,1.526717881,1.578704777,1.454010568,1.41353875,1.411383746,1.086430125,1.099164954,NA,NA,NA,NA,NA,NA,1.030208636,1.018679862,0.924848518,1.00369756,1.022589562,1.040959991,0.925255233,1.076417969
_799.38805_0.92_,92,2746,79938805,[M-H]-,,,_799.388_0.92_[M-H]-_,,,,2.453721183,2.474605961,2.483947553,2.567043019,2.598660278,2.398271252,2.037492222,1.72643509,2.160993406,NA,NA,NA,NA,NA,NA,1.088872971,0.87437521,1.023379232,1.039798596,1.018556342,0.954810108,1.025438311,1.005113682
_798.60028_5.48_,548,2983,79860028,[M+NH4]+,,,_798.6_5.48__,,,,1.306488822,1.383421926,1.072453543,0.910854294,0.75185593,0.678376595,NA,NA,0.711021709,2.341348199,1.838252596,0.878792034,0.835365129,0.815990685,0.817263773,0.932522722,1.010902594,1.017605937,1.055810987,1.041211575,0.978577331,0.943150452,1.041768407
_798.56343_2.3_,23,2905,79856343,[M+NH4]+,,,_798.563_2.3__,,,,1.688038688,1.414510457,1.346828088,1.509177781,1.339094909,1.319505564,1.723598973,1.697713875,1.50084889,NA,NA,0.118182658,0.190149876,0.084518872,0.152245566,1.00222005,0.982235611,1.028775562,0.990132551,0.980673206,0.980499323,0.983195292,1.017664641
_798.56338_2.45_,245,2907,79856338,[M+H]+,,,_798.563_2.45_[M+H]+_,,,,1.302440157,1.265304949,1.348507484,1.302590347,1.257548905,1.149434937,1.300452207,1.415998329,1.506529328,NA,NA,NA,0.131406841,0.079127509,0.097479422,0.952955495,1.04765621,1.018898019,1.04290332,0.898132733,0.960432122,1.046334841,1.047936295
_797.78611_5.58_,558,3074,79778611,[M+NH4]+,,,_797.786_5.58__,,,,1.012773872,NA,NA,2.815593212,2.584120757,2.676030301,NA,0.796794898,0.726561274,NA,NA,NA,NA,NA,NA,0.996219696,0.97783178,1.039662337,1.010131672,0.946869191,1.037263877,1.024822064,0.956264337
_796.58497_5.23_,523,2952,79658497,[M+NH4]+,,,_796.585_5.23__,,,,1.630116189,1.622673194,1.2113097,NA,1.094363604,0.999728994,1.201219343,1.236292096,1.283887309,0.769206539,0.650658927,0.350712669,0.434421963,0.536722375,0.591822592,0.963747791,1.068063761,0.925882641,1.029269819,1.055560926,0.992305507,0.927299314,1.036028639
_796.58454_3.88_,388,2917,79658454,[M+NH4]+,,,_796.585_3.88__,,,,1.253621353,1.090256108,1.23669356,1.027566116,1.096267997,1.046659547,0.775769297,0.761013872,0.715630266,NA,0.690372342,NA,0.389660567,0.284741968,0.357287738,1.054650278,0.91287613,1.033115215,0.999044349,1.043936182,1.026946574,1.003946194,0.943501687
_796.54296_6.46_,646,2949,79654296,"[M+NH4]+, [M+Na]+",,,_796.543_6.46_[M+NH4]+_,,,,1.995382763,2.034778635,2.60374065,2.999753656,3.118173859,3.119182058,1.365778297,1.486471847,1.17067475,NA,NA,NA,NA,NA,NA,1.081929135,1.014125028,0.954341652,0.977792309,0.992447661,0.972678018,1.010896169,0.905549474
_796.54178_0.95_,95,2782,79654178,[M+NH4]+,,,_796.542_0.95__,,,,2.084000762,2.042975699,1.765949891,0.396114324,0.255118543,0.332135161,2.781660409,2.849384919,2.571828415,1.02171009,NA,0.125033455,0.03412795,0.02724745,NA,1.025851324,1.013264841,1.00257504,0.960198358,0.964227963,0.99596506,0.994701242,1.003137756
_796.51535_2.34_,234,2878,79651535,[M+HCOO]-,,,_796.515_2.34__,,,,0.495966371,0.592323721,0.498535997,0.389196837,0.318656006,NA,NA,0.553446872,0.494399443,1.045451936,1.663031108,1.672344689,5.754153593,2.60333207,0.870413782,0.931419089,1.027393971,0.990711799,0.997241518,1.034319233,0.976126275,0.974031013,1.068102968
_795.65653_6.32_,632,2937,79565653,[M+HCOO]-,,,_795.657_6.32__,,,,0.424158082,0.521438002,0.518221886,0.736301902,1.016982322,1.0283166,0.575153117,0.531767165,0.506413048,1.350710168,1.806863155,NA,NA,2.772247512,NA,1.050538113,1.01662069,1.004367798,0.989759633,0.90407006,1.042797265,1.055604918,0.961336854
_794.60614_4.35_,435,288,79460614,[M+HCOO]-,,,_794.606_4.35__,,,,1.473117389,1.304865422,1.375075781,1.095707837,1.081812735,1.08239899,1.307849663,NA,1.053555915,1.189036015,0.568618134,0.564208775,0.498998454,0.404624195,0.477845529,0.990629661,0.997874942,1.015606812,1.00966699,0.97313449,1.014020935,1.025616562,0.973384951
_794.58851_0.63_,63,2798,79458851,[M+H]+,,,_794.589_0.63_[M+H]+_,,,,1.390219272,1.097640387,0.749100364,1.799138896,1.185849982,1.634933216,1.522751928,1.207095923,1.320653509,NA,NA,NA,NA,NA,NA,1.006161216,1.046602052,0.901348368,1.042066745,0.945035439,0.974617529,1.041882822,1.002198708
_794.56951_3.96_,396,2883,79456951,[M+H]+,,,_794.57_3.96_[M+H]+_,,,,1.438468322,1.325428009,1.83544148,1.783658441,1.79568126,1.313881146,0.80343956,NA,0.742340976,NA,NA,NA,NA,NA,NA,0.980514644,1.059131642,0.993750517,0.967855573,1.015886365,0.941284387,1.071345735,0.946986283
_794.56854_3.79_,379,2894,79456854,[M+H]+,,,_794.569_3.79_[M+H]+_,,,,0.872950529,0.899325599,1.062736184,1.281310422,1.135038093,1.160435765,0.699067477,0.679392722,0.716380273,0.833262493,1.025093548,1.006013594,1.243087566,NA,0.719629292,1.011650579,0.938967925,1.074391453,1.003999577,1.004814216,0.923159723,1.081155273,0.965904649
_794.55977_3.34_,334,2816,79455977,[M+HCOO]-,,,_794.56_3.34__,,,,0.925808335,0.911589664,0.864988133,0.879978515,0.22293793,0.8608186,0.856425887,0.902398716,0.78847404,0.96699367,0.76335237,0.753879332,0.499681438,0.45157559,0.499702987,0.971058495,1.019097847,1.012084634,1.000387438,0.992571706,0.960457315,0.981502285,1.043218737
_794.55369_2.49_,249,2905,79455369,[M+HCOO]-,,,_794.554_2.49__,,,,1.451145203,1.367277836,1.195297228,1.62171018,1.360293148,1.51710518,1.358936212,1.472018629,1.555225657,0.262293288,0.183707018,0.206292435,0.373224761,0.104502943,0.105286742,0.960243543,1.10657977,0.913750786,0.967933935,1.039671326,0.962316202,1.031099544,1.026154491
_794.55366_2.35_,235,2907,79455366,[M+HCOO]-,,,_794.554_2.35__,,,,1.644664594,1.515160787,1.460591793,1.778195817,1.416832872,1.729626475,1.429220825,1.350860491,1.611701058,0.172036998,NA,NA,0.232088271,0.170779778,0.159453116,1.053159148,1.01843378,0.991715948,0.868316286,1.036224086,0.988642398,1.005247652,1.048014798
_794.5069_2.46_,246,2832,7945069,"[M-H-H2O]-, [M+HCOOH-H]-",,,_794.507_2.46_[M-H-H2O]-_,,,,1.22306013,1.390718794,1.076650668,1.332778273,1.177906296,1.167967875,2.991777131,2.99983279,2.68924221,0.087700081,0.059993145,0.230369751,0.106619479,0.042354918,0.107309859,0.961767589,1.010636049,1.019799522,0.980905233,1.043724346,0.97078848,0.958658707,1.060544824
_793.71047_5.61_,561,304,79371047,[M+NH4]+,,,_793.71_5.61__,,,,1.269742024,1.482078227,1.400365134,1.313599464,1.32798728,1.176330105,0.754607864,0.887758739,0.69427081,2.163805264,NA,NA,NA,0.284009158,NA,0.990251594,0.988272994,1.013680064,0.980980223,1.037937826,0.976166763,0.925292143,1.052471557
_793.43653_1.11_,111,2751,79343653,[M+HCOO]-,,,_793.437_1.11__,,,,1.345493734,1.219990788,1.330356327,1.521662289,1.360569328,1.341285672,0.898759264,0.973760472,0.886006727,NA,NA,NA,NA,NA,NA,0.97782265,0.941317056,0.97638592,1.143943621,0.980433185,0.960778576,0.971300887,1.016259684
_793.43622_1.02_,102,2751,79343622,[M+HCOO]-,,,_793.436_1.02__,,,,1.501820164,1.808102603,1.83481359,1.166447829,1.538046446,1.293592636,1.248242254,1.059962716,1.348614729,NA,NA,NA,NA,NA,NA,1.028449213,0.965008365,0.970853215,1.01099777,1.047376513,0.977235676,0.980108447,1.004970344
_792.5746_2.33_,233,2935,7925746,[M+H]+,,,_792.575_2.33_[M+H]+_,,,,1.869101186,1.451919701,1.091347502,1.085334864,1.329841351,0.818383896,1.122392502,1.411430187,1.41712009,NA,0.221186999,NA,NA,NA,NA,0.952027992,1.013667703,1.074876434,0.944620734,1.039469535,0.951327297,0.992458616,0.98857203
_792.55447_5.25_,525,286,79255447,[M+NH4]+,,,_792.554_5.25__,,,,1.564977095,1.37848139,1.497730413,1.574175534,1.289487015,1.298792708,1.612916755,1.712904242,1.76471526,NA,NA,NA,NA,NA,0.104330818,1.000613707,1.033407206,0.983011703,0.971629968,0.977627324,1.018021432,1.053646379,0.932162568
_792.55434_4.8_,48,2861,79255434,[M+NH4]+,,,_792.554_4.8__,,,,1.466906221,1.407392881,1.564559761,1.376137711,1.55675792,1.417633351,1.639676912,1.54594087,1.578281371,NA,NA,NA,NA,NA,NA,1.09108242,0.961120822,0.960646962,1.001589486,0.940515666,0.998615601,0.976363217,1.02809752
_792.55376_4.86_,486,292,79255376,[M+NH4]+,,,_792.554_4.86__,,,,1.742248213,1.93267466,1.785779085,1.468609777,1.779154874,1.417733621,1.183026304,1.316913149,1.094533591,NA,NA,NA,NA,NA,NA,1.017032023,1.04635093,0.983885193,0.959314131,1.00557165,0.92570967,0.979290391,1.032255149
_792.53256_1.79_,179,2926,79253256,[M+NH4]+,,,_792.533_1.79__,,,,3.73211443,2.42050253,2.283050576,3.255261842,3.27285025,3.255794971,2.501384786,2.552144733,3.069229695,NA,NA,NA,NA,NA,NA,1.055806244,1.026468738,0.957990165,0.984719615,0.960725142,1.032857014,0.978177717,0.933201474
_791.41822_1.07_,107,2746,79141822,[M-H]-,,,_791.418_1.07_[M-H]-_,,,,NA,1.278173283,1.225185878,1.208742798,1.041188445,0.972248395,NA,0.923563673,1.253692154,NA,NA,NA,NA,NA,NA,0.961614979,0.971794942,1.005233622,1.020308415,1.039503465,1.061216428,0.891536257,1.087608402
_790.65318_5.46_,546,2976,79065318,[M+HCOO]-,,,_790.653_5.46__,,,,1.235580402,1.322396519,1.265509118,0.677134594,0.681390614,0.770910443,0.762734937,0.721929544,0.795860054,1.630991834,1.300504498,1.194157043,0.563224325,0.404720902,0.451163229,1.021189227,0.984194518,1.021697233,0.967592139,0.990638937,0.995668712,1.041932478,0.980682859
_790.57409_2.96_,296,291,79057409,[M+H]+,,,_790.574_2.96_[M+H]+_,,,,0.64239191,0.635504619,0.626384127,0.639982767,0.680556451,0.626669731,1.03447294,1.026831492,1.027174152,NA,0.953233881,NA,0.495225505,0.652831013,NA,0.964961248,1.00670599,1.057609928,0.934727085,1.045798001,0.978282768,0.957165644,1.073633617
_790.56815_4.9_,49,2968,79056815,"[M+NH4]+, [M+Na]+, [M+H]+, [M+H-H2O]+",,,_790.568_4.9_[M+NH4]+_,,,,1.92963039,1.57712765,1.827163395,1.590234981,1.818450492,1.625419213,NA,1.430360507,1.382342764,NA,NA,NA,NA,NA,NA,1.02566078,0.987003568,1.031134457,0.942778674,0.98434662,1.053476766,1.048482117,0.867530411
_790.56804_4.8_,48,2966,79056804,"[M+NH4]+, [M+Na]+",,,_790.568_4.8_[M+NH4]+_,,,,1.458699583,1.601868895,1.510720748,1.656557321,1.670356036,1.553702784,1.092357516,1.292984992,1.152204476,NA,NA,NA,NA,NA,NA,0.9517204,1.03572264,1.036268613,0.997382369,0.986677781,0.986289513,0.985928399,0.985919936
_790.5572_4.36_,436,2892,7905572,[M+NH4]+,,,_790.557_4.36__,,,,1.16921434,1.362988869,1.411670534,NA,1.3097054,0.988008767,2.032849486,2.15689574,1.706716886,0.544736939,0.340391154,0.305557655,0.318319104,0.280817784,0.248887885,0.957155737,0.995008364,1.011305147,1.022248702,1.035762705,0.905505609,0.962539875,1.075268416
_790.552_1.03_,103,2789,790552,[M+NH4]+,,,_790.552_1.03__,,,,1.63286821,1.537830532,2.256752622,1.787561375,1.477498459,1.905598313,1.86366895,1.536494146,1.369899951,0.503656708,0.245027983,0.325819352,0.239787414,0.371966522,0.342857136,1.02121545,0.985140317,1.013757366,0.961027429,1.008380062,0.996948185,1.043144349,0.956760335
_790.47308_1.25_,125,2675,79047308,[M+NH4]+,,,_790.473_1.25__,,,,1.611937391,1.652533247,1.548119223,1.618621168,1.546214792,1.701803423,1.329055356,1.434490588,1.497486141,NA,NA,NA,NA,NA,NA,1.039186277,0.989660454,0.968000838,0.962850251,1.0320921,1.031318074,0.97648401,0.989071206
_789.62065_5.36_,536,3015,78962065,[M+NH4]+,,,_789.621_5.36__,,,,1.211637082,1.385048122,0.847076487,1.63969786,1.464320722,1.339624617,NA,NA,0.690491881,NA,NA,0.624280768,NA,NA,NA,0.971673153,1.017535842,1.031854907,1.002109981,0.991346052,0.937239917,1.067555684,0.933937495
_789.42511_0.61_,61,2623,78942511,[M+NH4]+,,,_789.425_0.61__,,,,1.399252103,1.246650271,1.05480711,1.398519753,1.382950785,1.172347732,1.145531866,1.192396608,1.313642182,NA,NA,NA,NA,NA,NA,1.008213152,1.006596452,0.993603612,0.968455468,1.013774461,1.006206018,1.00458535,0.985377951
_789.40329_0.76_,76,2806,78940329,[M+HCOO]-,,,_789.403_0.76__,,,,1.821511001,1.383157717,1.573828384,1.592684167,1.413854798,2.032577359,1.944701625,1.552241192,1.844946777,NA,NA,NA,NA,NA,NA,0.993113176,0.967996696,1.014742542,1.073306328,0.927112806,1.067543589,0.957301778,1.01630602
_789.40289_1.43_,143,2757,78940289,[M+HCOO]-,,,_789.403_1.43__,,,,1.191315974,1.447516275,1.282024916,1.392656223,1.238292759,1.276411438,1.442686925,1.225060375,1.657945755,NA,NA,NA,NA,NA,NA,1.032833193,0.970856123,0.959038634,1.015279057,1.050597444,0.951433613,1.101426691,0.926124034
_789.36652_1.04_,104,2693,78936652,[M+HCOO]-,,,_789.367_1.04__,,,,1.572232959,1.603780016,1.494164101,1.763353137,1.765100435,1.614951611,1.293837257,1.378086539,1.521305427,NA,NA,NA,NA,NA,NA,0.95078435,1.038591754,1.015882819,0.996885696,0.966066816,0.98834861,1.023477103,1.008012497
_789.3664_0.96_,96,2701,7893664,[M+HCOO]-,,,_789.366_0.96__,,,,2.163979548,2.122018152,2.072288421,2.045786375,2.316190126,2.062225555,1.730945718,1.374383197,1.867663612,NA,NA,NA,NA,NA,NA,1.000247555,0.961850688,1.054489438,0.958568869,0.989777153,0.999212026,0.980060953,1.058914438
_789.36627_1.13_,113,2687,78936627,[M-H]-,,,_789.366_1.13_[M-H]-_,,,,1.776418125,1.661130064,1.451602222,1.685718908,1.755645744,1.792325783,1.907504762,1.542369853,1.697711446,NA,NA,NA,NA,NA,NA,1.061335337,0.953628612,1.049466368,0.925215536,0.991036898,1.00752803,1.086900945,0.947601494
_788.63755_5.04_,504,2961,78863755,[M+HCOO]-,,,_788.638_5.04__,,,,2.721513209,2.778310398,2.567213821,1.676318,1.579278317,1.655017026,2.628863351,2.59333662,3.039755793,1.678061574,1.864509711,1.175900309,0.35373316,0.317320349,0.327958676,1.01484449,1.010053556,0.990334808,0.989674466,0.992478359,0.946062022,1.056765486,0.984715047
_788.6327_4.82_,482,2954,7886327,[M-H]-,,,_788.633_4.82_[M-H]-_,,,,1.759673749,1.878496874,1.726900034,1.037421534,0.970491999,0.948141914,2.069321184,1.964764786,1.803095956,2.258180423,1.743533819,0.988860605,0.638285857,0.523887458,0.626711034,1.000115616,0.965982154,1.001339649,1.04471244,0.94833524,0.96245822,1.087223841,0.951369234
_788.61582_3.97_,397,2958,78861582,"[M+Na]+, [M+K]+",,,_788.616_3.97_[M+Na]+_,,,,0.953362816,0.966457418,0.983940412,1.040332475,1.139930232,1.142202158,1.046387431,1.070589051,1.074272746,0.227039839,NA,NA,NA,NA,0.208945207,0.96594935,1.023498606,0.987739493,0.992487379,1.04003127,0.9843174,1.007464233,0.975189225
_788.609_1.48_,148,2761,788609,[M+NH4]+,,,_788.609_1.48__,,,,1.21631517,1.571265463,1.471954479,1.569782526,1.177863513,1.536392573,1.409142606,1.949463064,1.505813284,2.605336203,NA,NA,NA,NA,NA,1.05307619,0.999625896,0.907759063,0.992210247,1.039107308,1.0296532,1.019014201,0.973606951
_788.55161_2.12_,212,2855,78855161,"[M+NH4]+, [M+Na]+",,,_788.552_2.12_[M+NH4]+_,,,,0.658890991,0.631932234,0.617345141,0.285307362,0.302092117,0.320000981,3.50623278,2.987403521,3.27170686,0.083690249,0.321601831,0.072474591,0.300936408,0.064150834,0.15681703,1.007624369,1.024552421,0.98392097,1.005441436,0.988114058,0.990669001,0.939734936,1.03936247
_788.47868_0.74_,74,268,78847868,"[M+NH4]+, [M+K]+",,,_788.479_0.74_[M+NH4]+_,,,,NA,NA,NA,NA,NA,NA,0.083530189,0.06872363,0.069710157,8.236617545,0.046198178,0.077477486,0.137894505,0.067257139,0.074654453,0.909926717,0.99805003,1.029242584,1.033548626,0.99393208,1.025953069,1.018791391,1.04395325
_787.8253_7.41_,741,3004,7878253,[M+HCOO]-,,,_787.825_7.41__,,,,2.450896783,1.975435401,2.454723917,1.806529148,1.623446196,2.714043585,2.257569871,2.439391022,1.808307658,NA,NA,NA,NA,NA,NA,0.931232028,1.041013342,1.040235938,0.911401273,1.034213285,0.979050871,1.05552363,0.971498297
_787.63967_4.54_,454,2933,78763967,[M+NH4]+,,,_787.64_4.54__,,,,0.990656666,1.006120354,0.890518623,0.931613039,0.758433515,0.787168131,1.258228452,1.172177041,1.108387238,2.026554982,1.343784397,0.423096063,0.826009437,0.299712301,0.52576493,1.015047743,1.045537096,0.921819084,1.015953109,1.035686489,0.964149904,1.014381649,1.020617002
_787.63954_4.85_,485,288,78763954,"[M+HCOOH-H]-, [M-H-H2O]-",,,_787.64_4.85_[M+HCOOH-H]-_,,,,1.423849811,1.163234334,1.164657267,0.848539693,0.831468322,0.88561987,1.903987116,1.680702841,1.621700581,1.554415022,1.323543641,0.414304728,0.579526586,0.199371951,0.332711593,0.98098452,0.98497019,1.048674607,0.98267495,1.020036763,0.906152157,1.013595669,1.059303086
_787.40911_0.63_,63,2626,78740911,[M+NH4]+,,,_787.409_0.63__,,,,1.698633056,1.345877731,1.346092438,1.473572754,1.409802472,1.532627227,1.137731736,1.23267335,1.325286752,NA,NA,NA,NA,NA,NA,0.97045826,1.051487536,0.975724583,0.97747314,1.036860935,0.993790518,1.006592761,0.970761679
_787.3885_1.08_,108,2714,7873885,[M+HCOO]-,,,_787.389_1.08__,,,,NA,1.49296923,1.665077345,NA,1.464373674,NA,0.308126466,NA,NA,NA,NA,NA,NA,NA,NA,0.954656741,1.064856483,0.992493175,0.960727001,0.983898692,1.033517745,1.04770921,0.926151658
_787.37599_4.56_,456,2811,78737599,[M+HCOO]-,,,_787.376_4.56__,,,,1.829166808,2.061704694,1.899254533,1.983328623,1.963635914,1.802147482,2.012446883,1.531925422,1.692042648,NA,NA,NA,NA,NA,NA,1.050221342,0.974685264,0.975321093,1.070579229,0.914486352,0.981129228,1.011184289,1.034269877
_787.37532_4.73_,473,2811,78737532,[M+HCOO]-,,,_787.375_4.73__,,,,2.901195681,2.621054476,2.881402796,2.492199589,2.345569146,2.761140607,2.467893274,2.2729617,2.594579571,NA,NA,NA,NA,NA,NA,1.023801098,1.052755992,0.95220197,1.027150244,0.90482061,1.039920604,1.003285316,1.016310746
_786.66089_5.02_,502,2955,78666089,[M+NH4]+,,,_786.661_5.02__,,,,1.074756045,1.042724474,1.094040034,0.716442412,0.634404737,0.636149878,1.770937238,1.811514988,2.127797704,0.566268276,1.706361354,0.665413212,NA,0.187215959,NA,1.04795103,1.007606071,0.916929259,1.051192569,1.024654327,0.996526967,0.953436852,1.000947349
_786.63689_5.2_,52,2892,78663689,[M+HCOO]-,,,_786.637_5.2__,,,,1.652470923,1.512075704,1.552119113,0.969254428,1.197717956,1.327776496,2.405781453,2.202411912,1.836239282,1.184109814,0.809411202,0.496821281,0.445855358,0.252621126,0.316839971,1.022930537,0.973661264,0.996536742,0.997996061,1.06840085,0.972816375,1.009685906,0.935376103
_786.60327_3.97_,397,2929,78660327,[M+H]+,,,_786.603_3.97_[M+H]+_,,,,1.026602298,0.991921068,0.958535212,0.944602695,1.010155831,0.984617919,0.963173285,1.096816029,1.128954796,0.525972869,0.741747707,0.595941548,0.666993829,0.304554674,0.491721642,1.017743313,0.978587943,0.979463964,1.095011088,0.989353565,0.944739763,0.959590023,1.04605715
_786.60029_5.13_,513,2924,78660029,[M+H]+,,,_786.6_5.13_[M+H]+_,,,,1.713194816,1.601309856,1.698668328,1.492063338,1.328588524,1.223277496,1.833848573,2.001197564,1.782801669,NA,NA,NA,NA,NA,NA,0.982917631,1.043023024,1.012049214,1.022040781,0.953422119,0.944853297,1.00798931,0.966125225
_786.59959_3.88_,388,2931,78659959,[M+H]+,,,_786.6_3.88_[M+H]+_,,,,0.918849975,NA,NA,0.947295205,NA,0.998117072,1.024930737,1.004609133,0.95726816,NA,NA,NA,NA,NA,NA,1.015935177,0.923934007,1.023274515,1.03075566,0.981173768,1.02478565,1.044655555,0.988029736
_786.52939_2.7_,27,2882,78652939,[M-H]-,,,_786.529_2.7_[M-H]-_,,,,1.105565676,1.047814437,0.817910973,1.106921109,0.979767768,1.067394599,1.402054717,1.590695407,1.247607837,1.296276053,0.487566713,1.24396322,0.544649253,0.216094503,0.386013794,1.013537153,0.941037783,1.055645647,1.019891151,1.01826003,0.94711021,0.934877786,1.076187885
_786.5281_2.76_,276,2853,7865281,[M+H]+,,,_786.528_2.76_[M+H]+_,,,,0.968785697,0.843138841,1.102670582,0.85620715,0.895770059,0.73723351,0.929665679,0.99821286,0.843780104,0.597998799,0.367505414,0.268138295,1.335777012,0.427195795,0.493060268,0.98801395,1.070243297,1.016802748,0.986627659,0.904611164,1.024370239,1.006506083,1.037474046
_785.62428_4.54_,454,286,78562428,[M+HCOO]-,,,_785.624_4.54__,,,,1.230131848,1.472174249,1.431250456,1.016481846,0.810503364,0.94941061,1.808948352,1.739845429,1.69214234,1.453166481,1.194127276,0.374143967,0.538871778,0.214965018,0.4078442,1.000712623,1.011137514,1.022311026,0.933732284,1.037389091,0.989611821,1.037387986,0.964301635
